Batch,Robot,X,Y,neighbor_0,neighbor_1,neighbor_2,neighbor_3,neighbor_4,neighbor_5,neighbor_6,neighbor_7,neighbor_8,neighbor_9,leader
47,7,0.7533422825206977,0.3295512045310174,0.10424860520242443,0.20729971473723988,0.11329464243134592,0.23461736945368294,0.14224859308135052,0.18355363482495257,0.1597089635874716,,0.0778508167628961,0.22862762372392967,0.26416755471351805
47,8,0.6810537862258006,0.30065271020912104,0.12416145719918721,0.22458146695728232,0.1743609426274371,0.22282752650711563,0.1127531254771742,0.22911955897109337,0.09298556532861199,0.0778508167628961,,0.18676106651016036,0.31435597554853295
47,9,0.6773321648857962,0.11392872808948498,0.156545240812591,0.1634433419690106,0.2404634203247294,0.0922858653690481,0.08703318105412912,0.23258972677257236,0.1101256150724159,0.22862762372392967,0.18676106651016036,,0.49181388740795434
48,0,0.7843325910323943,0.2391556571520026,,0.10453488064996867,0.08644350465254284,0.1349684209226199,0.07840851055991616,0.10890136305810744,0.14391772259947877,0.10379019386349682,0.12519661561568612,0.1559203024887434,0.3629413027472925
48,1,0.8402459667817702,0.15083105307809636,0.10453488064996867,,0.13864024510426243,0.0844661720890633,0.13520688800004635,0.08543845080333437,0.21442980928163374,0.20628430822827026,0.2253003471886911,0.16380005745615064,0.4528995157574304
48,2,0.8551951685625435,0.2886629758271014,0.08644350465254284,0.13864024510426243,,0.20273953417166896,0.16456073609114372,0.07827742724301755,0.222479877544108,0.11182405004300784,0.17481724045364777,0.24107481943147038,0.3182187922093344
48,3,0.7692757444563914,0.10502972372549403,0.1349684209226199,0.0844661720890633,0.20273953417166896,,0.11121594182072142,0.16722378113410982,0.1788789908475182,0.2341745411621576,0.22378580324742467,0.09280229910632415,0.49765211700733664
48,4,0.7151782657775821,0.20220198579479998,0.07840851055991616,0.13520688800004635,0.16456073609114372,0.11121594182072142,,0.17704716594382044,0.07926087460578987,0.14233277612099313,0.1138144645779209,0.08580895791007336,0.40823484815358385
48,5,0.8914015464490904,0.21926229992172944,0.10890136305810744,0.08543845080333437,0.07827742724301755,0.16722378113410982,0.17704716594382044,,0.25086455908044797,0.1811829861757967,0.22879278360583988,0.23294354737314155,0.39363958586584324
48,6,0.6407434012082328,0.22943683809506718,0.14391772259947877,0.21442980928163374,0.222479877544108,0.1788789908475182,0.07926087460578987,0.25086455908044797,,0.1583167303575015,0.09133378193596456,0.11145027076733678,0.40446931989951573
48,7,0.7552320575956882,0.33878277843893634,0.10379019386349682,0.20628430822827026,0.11182405004300784,0.2341745411621576,0.14233277612099313,0.1811829861757967,0.1583167303575015,,0.07849438118362095,0.22749386046985975,0.26658923729876477
48,8,0.6818129004804268,0.311015977292889,0.12519661561568612,0.2253003471886911,0.17481724045364777,0.22378580324742467,0.1138144645779209,0.22879278360583988,0.09133378193596456,0.07849438118362095,,0.18644576957202308,0.31338731177029144
48,9,0.6785601095958587,0.1245985844810454,0.1559203024887434,0.16380005745615064,0.24107481943147038,0.09280229910632415,0.08580895791007336,0.23294354737314155,0.11145027076733678,0.22749386046985975,0.18644576957202308,,0.49209108011770275
49,0,0.7855184083212513,0.24888024688781482,,0.10412622544683205,0.08739150110412473,0.13497319715933248,0.07883822802785267,0.10802495139609998,0.14416107732788244,0.10337327357352842,0.12617593840607233,0.15538199001216346,0.366789696310291
49,1,0.841587288260908,0.1611388568366146,0.10412622544683205,,0.13994759586780944,0.08489748008689858,0.13537624168239543,0.08638951961178075,0.21559912026753053,0.205358033712668,0.2260000413323423,0.16419710323294112,0.45766937387560463
49,2,0.8561631387744717,0.30032532949464974,0.08739150110412473,0.13994759586780944,,0.2044014156238791,0.16583428075204465,0.07787986923871248,0.2225223254510847,0.11025113913376303,0.17511778996734173,0.2417666947490802,0.3226168508798144
49,3,0.7704862818151255,0.11474673457968255,0.13497319715933248,0.08489748008689858,0.2044014156238791,,0.11120413164269745,0.16839144325043728,0.1808443918373642,0.2338494128502077,0.22475530542499006,0.0933614527518061,0.5012211932951185
49,4,0.7160033622511977,0.21168986414643914,0.07883822802785267,0.13537624168239543,0.16583428075204465,0.11120413164269745,,0.1771686028423337,0.08022292224187565,0.14248782044978966,0.11484895793160481,0.08464634079883178,0.41033903914758324
49,5,0.8920913358405974,0.2312280163181116,0.10802495139609998,0.08638951961178075,0.07787986923871248,0.16839144325043728,0.1771686028423337,,0.2507598680995304,0.178809342996448,0.2283585011352609,0.23327625356489298,0.39827358938630314
49,6,0.6415439163280472,0.24154799814445482,0.14416107732788244,0.21559912026753053,0.2225223254510847,0.1808443918373642,0.08022292224187565,0.2507598680995304,,0.1570645124178248,0.08974604293962163,0.11274920617287636,0.4017629005159991
49,7,0.7568479291326526,0.34819810687484676,0.10337327357352842,0.205358033712668,0.11025113913376303,0.2338494128502077,0.14248782044978966,0.178809342996448,0.1570645124178248,,0.07915998757959186,0.2264876590140198,0.26927267795351284
49,8,0.682329176374069,0.3214911953928686,0.12617593840607233,0.2260000413323423,0.17511778996734173,0.22475530542499006,0.11484895793160481,0.2283585011352609,0.08974604293962163,0.07915998757959186,,0.1861600793842372,0.3125775893472164
49,9,0.6794274409693627,0.135353732511302,0.15538199001216346,0.16419710323294112,0.2417666947490802,0.0933614527518061,0.08464634079883178,0.23327625356489298,0.11274920617287636,0.2264876590140198,0.1861600793842372,,0.4924285365316721
50,0,0.7864056611389172,0.2587282630185117,,0.10377008319111869,0.08835168273766111,0.13504376236019064,0.07927250025195251,0.10712023306229433,0.14445544573781113,0.10301074352294022,0.12709692367057396,0.15491762614345517,0.370707792468659
50,1,0.842615028643435,0.17150018743367632,0.10377008319111869,,0.1414091116321398,0.08533789509083536,0.13556416053881565,0.08733494508280497,0.21677614935948641,0.20453767879107781,0.2266848290491123,0.16463190895759958,0.46247760767134327
50,2,0.8567373194943243,0.31220234716732737,0.08835168273766111,0.1414091116321398,,0.20618109287445194,0.1671010419166847,0.07762641141294921,0.22252241787552587,0.10859338216299816,0.17526178154487262,0.2425219682370083,0.32695357167356304
50,3,0.7713703546754538,0.12452410022187793,0.13504376236019064,0.08533789509083536,0.20618109287445194,,0.11123170599278435,0.16954509894796674,0.18280891938982533,0.23364487995616626,0.22573181746523213,0.09396253713626539,0.5048293304349111
50,4,0.7165276128277245,0.221295821735389,0.07927250025195251,0.13556416053881565,0.1671010419166847,0.11123170599278435,,0.17724017372001616,0.08124210517862472,0.14271381287916896,0.11585255022406868,0.08354237039851871,0.41250288890476633
50,5,0.8924023272287082,0.24325405514962187,0.10712023306229433,0.08733494508280497,0.07762641141294921,0.16954509894796674,0.17724017372001616,,0.2505840443660195,0.17645336382535862,0.2278226892239041,0.2335837365726032,0.4029035189301858
50,6,0.6420370052257525,0.25372156818699365,0.14445544573781113,0.21677614935948641,0.22252241787552587,0.18280891938982533,0.08124210517862472,0.2505840443660195,,0.15595046609964877,0.08822920874392212,0.11401488830505935,0.3991602507638294
50,7,0.7581791459278155,0.3577963058990815,0.10301074352294022,0.20453767879107781,0.10859338216299816,0.23364487995616626,0.14271381287916896,0.17645336382535862,0.15595046609964877,,0.07983231163450535,0.22560586434493796,0.27218572502662947
50,8,0.6826053670472022,0.3320707946969122,0.12709692367057396,0.2266848290491123,0.17526178154487262,0.22573181746523213,0.11585255022406868,0.2278226892239041,0.08822920874392212,0.07983231163450535,,0.18589855770869032,0.31192185964329167
50,9,0.6799401138836192,0.1461913440205524,0.15491762614345517,0.16463190895759958,0.2425219682370083,0.09396253713626539,0.08354237039851871,0.2335837365726032,0.11401488830505935,0.22560586434493796,0.18589855770869032,,0.4928109707442386
51,0,0.7869918348053315,0.26868785166833586,,0.10346977107766828,0.08932654552824328,0.1351699058394026,0.07970514505551611,0.10619459953565576,0.1447951298690141,0.10271409564755224,0.12795830721894114,0.1545156044970239,0.3746857645651084
51,1,0.8433341141013933,0.1819033997740613,0.10346977107766828,,0.14301562716127633,0.08578238156811374,0.13577583969492565,0.08827593374852812,0.2179650058778754,0.2038379592145888,0.22735896282018903,0.16510283897506492,0.46731996339469495
51,2,0.8569173432571123,0.32427251685370195,0.08932654552824328,0.14301562716127633,,0.20806103987392408,0.16835482044301525,0.07751519806484339,0.22247680302052292,0.10686845930731409,0.1752505246862378,0.24332476476021325,0.3312246191662484
51,3,0.7719325060934048,0.1343594478835104,0.1351699058394026,0.08578238156811374,0.20806103987392408,,0.11129803413621435,0.17067913845912625,0.1847682702657908,0.23356182713651927,0.2267108131104077,0.0946045699324388,0.5084622552363132
51,4,0.7167516803188374,0.23101517130133378,0.07970514505551611,0.13577583969492565,0.16835482044301525,0.11129803413621435,,0.17726563469038073,0.0823082127352989,0.14300924192244946,0.11682168667419497,0.08249427898486873,0.41471233099362836
51,5,0.8923424141548968,0.25532565120399425,0.10619459953565576,0.08827593374852812,0.07751519806484339,0.17067913845912625,0.17726563469038073,,0.2503450410812473,0.17413448961230907,0.22719190565958405,0.2338630080648099,0.407526620920547
51,6,0.6422226919034066,0.2659446970560847,0.1447951298690141,0.2179650058778754,0.22247680302052292,0.1847682702657908,0.0823082127352989,0.2503450410812473,,0.1549704205504446,0.08678918511457277,0.11524041325352587,0.39666409829211324
51,7,0.7592148241181296,0.3675747725526347,0.10271409564755224,0.2038379592145888,0.10686845930731409,0.23356182713651927,0.14300924192244946,0.17413448961230907,0.1549704205504446,,0.08049620378240047,0.22484378207164887,0.2752975652253209
51,8,0.6826432691642483,0.34274664746590117,0.12795830721894114,0.22735896282018903,0.1752505246862378,0.2267108131104077,0.11682168667419497,0.22719190565958405,0.08678918511457277,0.08049620378240047,,0.18565578934730406,0.31141665791558654
51,9,0.6801037650230142,0.15710822731294039,0.1545156044970239,0.16510283897506492,0.24332476476021325,0.0946045699324388,0.08249427898486873,0.2338630080648099,0.11524041325352587,0.22484378207164887,0.18565578934730406,,0.4932243532251774
52,0,0.7872753036063374,0.27874722630249743,,0.10322768976924998,0.09031806669819147,0.13534145952291637,0.08013055775188105,0.10525485030145347,0.1451756029482541,0.10249321116185625,0.1287600460566938,0.15416544890419112,0.37871456637838813
52,1,0.8437496831501204,0.19233773382486943,0.10322768976924998,,0.14475709311146784,0.08622661655509328,0.13601561222414377,0.08921373519445705,0.21917004546458496,0.20327129119792023,0.22802666006583044,0.16560909472162294,0.472192312007946
52,2,0.8567040526216078,0.33651401591619806,0.09031806669819147,0.14475709311146784,,0.2100239547595318,0.16958963081114586,0.07754269616117795,0.22238373380481635,0.10509377999622492,0.17508714486289978,0.24416036580236727,0.33542791741382727
52,3,0.7721769650445075,0.14425056895196856,0.13534145952291637,0.08622661655509328,0.2100239547595318,,0.11140152643394745,0.1717886222829278,0.18671808477047727,0.23359910823026095,0.22768759393204727,0.09528638791367951,0.5121064433294422
52,4,0.7166767928703094,0.24084265444787167,0.08013055775188105,0.13601561222414377,0.16958963081114586,0.11140152643394745,,0.17724835283305937,0.08341188620367716,0.1433711096398612,0.11775345801869812,0.08149945032708854,0.41695459057567397
52,5,0.8919198691805458,0.267429169589149,0.10525485030145347,0.08921373519445705,0.07754269616117795,0.1717886222829278,0.17724835283305937,,0.25005145696067677,0.1718708066824739,0.2264733359337946,0.23411211793649891,0.4121405476463039
52,6,0.6421007129508812,0.2782050829544109,0.1451756029482541,0.21917004546458496,0.22238373380481635,0.18671808477047727,0.08341188620367716,0.25005145696067677,,0.15411804560915499,0.08543083046922158,0.11641960995910593,0.39427701115244795
52,7,0.7599442467362005,0.3775291662744893,0.10249321116185625,0.20327129119792023,0.10509377999622492,0.23359910823026095,0.1433711096398612,0.1718708066824739,0.15411804560915499,,0.08113710765410169,0.22419524992133794,0.2785790483114454
52,8,0.6824437944166469,0.35351021274320726,0.1287600460566938,0.22802666006583044,0.17508714486289978,0.22768759393204727,0.11775345801869812,0.2264733359337946,0.08543083046922158,0.08113710765410169,,0.18542650336141728,0.3110596888232534
52,9,0.6799237237145571,0.16810083489920996,0.15416544890419112,0.16560909472162294,0.24416036580236727,0.09528638791367951,0.08149945032708854,0.23411211793649891,0.11641960995910593,0.22419524992133794,0.18542650336141728,,0.49365587560010615
53,0,0.7872553181271492,0.2888947173532455,,0.10304529717120901,0.09132755973926156,0.13554838971579997,0.08054375809560661,0.10430722858150449,0.1455933993374854,0.10235623683807012,0.12950328780442122,0.15385784964646448,0.3827859282284195
53,1,0.8438670039934716,0.20279332193786556,0.10304529717120901,,0.14662274810715292,0.08666695944202105,0.13628694922673462,0.09014953785696242,0.22039569105266352,0.2028476405509557,0.22869208551155992,0.16615062362589675,0.4770905784923554
53,2,0.856099331652051,0.34890492456594835,0.09132755973926156,0.14662274810715292,,0.21205284585978618,0.17079965315383722,0.07770398950062825,0.22224271216634436,0.1032860982699194,0.17477630013478188,0.2450151614663652,0.33956326029901196
53,3,0.7721076796633682,0.15419536693344219,0.13554838971579997,0.08666695944202105,0.21205284585978618,,0.11153967916412848,0.17286919267736847,0.1886540358447465,0.23375360967657008,0.22865742695398888,0.09600666629760533,0.515749113159401
53,4,0.7163047143996412,0.25077242992363663,0.08054375809560661,0.13628694922673462,0.17079965315383722,0.11153967916412848,,0.17719139632185676,0.08454474956200646,0.14379508786585563,0.1186457020041237,0.0805553987060349,0.4192182669599097
53,5,0.8911432924545879,0.27955198089674277,0.10430722858150449,0.09014953785696242,0.07770398950062825,0.17286919267736847,0.17719139632185676,,0.24971234154354147,0.16967895678495842,0.22567482271103445,0.23433008327696284,0.41674338824335383
53,6,0.6416706711613128,0.2904911190812829,0.1455933993374854,0.22039569105266352,0.22224271216634436,0.1886540358447465,0.08454474956200646,0.24971234154354147,,0.15338510983791073,0.08415790863858458,0.11754711549902075,0.392001103722922
53,7,0.7603571245858387,0.38765344559467896,0.10235623683807012,0.2028476405509557,0.1032860982699194,0.23375360967657008,0.14379508786585563,0.16967895678495842,0.15338510983791073,,0.08174141957048586,0.22365276854306274,0.28200293486498007
53,8,0.6820070515858686,0.3643526787768773,0.12950328780442122,0.22869208551155992,0.17477630013478188,0.22865742695398888,0.1186457020041237,0.22567482271103445,0.08415790863858458,0.08174141957048586,,0.18520568296355952,0.31084950142726386
53,9,0.6794050170729771,0.17916527526791226,0.15385784964646448,0.16615062362589675,0.2450151614663652,0.09600666629760533,0.0805553987060349,0.23433008327696284,0.11754711549902075,0.22365276854306274,0.18520568296355952,,0.4940939069109152
54,0,0.7869319793732527,0.2991188066588586,,0.1029230910558814,0.0923555938936589,0.13578088339600544,0.08094042304487724,0.10335745616339612,0.14604601215788482,0.10230953809624185,0.13019032500363456,0.15358467709326867,0.38689235889673584
54,1,0.8436913967406674,0.21326118490860935,0.1029230910558814,,0.14860127224042405,0.08710043309739136,0.13659248210232622,0.09108436775303388,0.22164627467377715,0.20257444683098744,0.22935932214265595,0.16672803052477214,0.48201068153772086
54,2,0.8551059608482154,0.36142341301586783,0.0923555938936589,0.14860127224042405,,0.2141311206749249,0.17197922157581405,0.07799305556228184,0.22205417717456888,0.10146121764019207,0.17432392449289283,0.24587660719269783,0.3436319518587333
54,3,0.771728346126492,0.16419179738385234,0.13578088339600544,0.08710043309739136,0.2141311206749249,,0.11170915504737725,0.1739170034596196,0.19057191520911812,0.23402038548520945,0.22961567154269613,0.09676394491576466,0.5193782323819196
54,4,0.7156376995952708,0.2607980844106736,0.08094042304487724,0.13659248210232622,0.17197922157581405,0.11170915504737725,,0.17709762792266734,0.08569950435730281,0.14427571010485013,0.11949705884693747,0.07965976311438175,0.4214933747151769
54,5,0.8900215651989268,0.29168233983251507,0.10335745616339612,0.09108436775303388,0.07799305556228184,0.1739170034596196,0.17709762792266734,,0.24933702684569692,0.1675740807139465,0.22480487066606133,0.23451682219147688,0.42133369979285656
54,6,0.6409321664672866,0.30279199310170896,0.14604601215788482,0.22164627467377715,0.22205417717456888,0.19057191520911812,0.08569950435730281,0.24933702684569692,,0.1527618064713994,0.08297307817527494,0.11861841763378415,0.3898378159732895
54,7,0.7604438195877815,0.3979399530630858,0.10230953809624185,0.20257444683098744,0.10146121764019207,0.23402038548520945,0.14427571010485013,0.1675740807139465,0.1527618064713994,,0.08229678380002228,0.22320767904792868,0.28554406586457315
54,8,0.681332434175825,0.3752650920485507,0.13019032500363456,0.22935932214265595,0.17432392449289283,0.22961567154269613,0.11949705884693747,0.22480487066606133,0.08297307817527494,0.08229678380002228,,0.1849886526737701,0.310785174844546
54,9,0.6785523718373344,0.19029733034005497,0.15358467709326867,0.16672803052477214,0.24587660719269783,0.09676394491576466,0.07965976311438175,0.23451682219147688,0.11861841763378415,0.22320767904792868,0.1849886526737701,,0.494527939611951
55,0,0.7863062027184766,0.30940814909606706,,0.1028606018833091,0.09340197613134482,0.1360294266892754,0.08131690459200598,0.10241076267546004,0.14653179972453137,0.10235772244576943,0.13082453426563614,0.15333897466771712,0.3910271500904808
55,1,0.8432281606568758,0.22373321621453088,0.1028606018833091,,0.15068092784591433,0.08752471054352147,0.1369340386557884,0.09201899544931112,0.22292589945139352,0.20245661828323747,0.23003233143299012,0.16734248863925819,0.4869484846701062
55,2,0.853727497440302,0.3740479059278581,0.09340197613134482,0.15068092784591433,,0.2162426799975535,0.1731228436813302,0.07840302063630852,0.2218192438276366,0.09963377738339008,0.17373700147986607,0.24673318836256883,0.3476364812547122
55,3,0.7710424343219945,0.17423780360656443,0.1360294266892754,0.08752471054352147,0.2162426799975535,,0.1119058899696091,0.1749286658004733,0.19246771127274626,0.23439284983153139,0.23055788919766107,0.09755666063066824,0.5229825319872768
55,4,0.7146784394852888,0.2709126622614291,0.08131690459200598,0.1369340386557884,0.1731228436813302,0.1119058899696091,,0.1769697908136871,0.08686998457098563,0.14480658910507044,0.12030698260926469,0.07881031265651925,0.4237713457760728
55,5,0.8885638034549875,0.3038092739070919,0.10241076267546004,0.09201899544931112,0.07840302063630852,0.1749286658004733,0.1769697908136871,,0.2489349810467805,0.16556978466689165,0.22387262398144644,0.23467308795433237,0.4259105299310625
55,6,0.6398849034699258,0.3150977410740994,0.14653179972453137,0.22292589945139352,0.2218192438276366,0.19246771127274626,0.08686998457098563,0.2489349810467805,,0.15223712246331933,0.08187791011320664,0.11962986259864385,0.38778776671715626
55,7,0.7601955323670447,0.4083795401041964,0.10235772244576943,0.20245661828323747,0.09963377738339008,0.23439284983153139,0.14480658910507044,0.16556978466689165,0.15223712246331933,,0.08279232219628378,0.22285037361220034,0.2891794590715059
55,8,0.6804187096312633,0.3862384658566138,0.13082453426563614,0.23003233143299012,0.17373700147986607,0.23055788919766107,0.12030698260926469,0.22387262398144644,0.08187791011320664,0.08279232219628378,,0.18477113620335409,0.31086603040022887
55,9,0.6773702150020366,0.20149247955549277,0.15333897466771712,0.16734248863925819,0.24673318836256883,0.09755666063066824,0.07881031265651925,0.23467308795433237,0.11962986259864385,0.22285037361220034,0.18477113620335409,,0.49494852464066874
56,0,0.7853796741937182,0.31975158453562935,,0.1028563975452321,0.09446578871070979,0.13628487465696618,0.08167023299890125,0.10147190731623207,0.14704989996628923,0.10250372404022674,0.1314103007594248,0.1531149340572945,0.3951843799445817
56,1,0.842482506795352,0.23420215423447174,0.1028563975452321,,0.15284969181348515,0.0879381020512704,0.13731268611271438,0.09295385634626886,0.2242383206060595,0.20249659144067517,0.23071490510115591,0.1679956483846846,0.4918997593786688
56,2,0.8519681798452678,0.38675722722212263,0.09446578871070979,0.15284969181348515,,0.21837201679740453,0.17422524406483975,0.0789263911613347,0.22153949378234544,0.09781711010767738,0.17302336857064932,0.24757439305999532,0.35158023486334766
56,3,0.7700532112373636,0.1843312515220362,0.13628487465696618,0.0879381020512704,0.21837201679740453,,0.112125216697054,0.17590120827126324,0.19433767436544466,0.23486301245613986,0.23147993279073936,0.09838318517154328,0.5265515240431393
56,4,0.7134300028078814,0.28110871008813376,0.08167023299890125,0.13731268611271438,0.17422524406483975,0.112125216697054,,0.1768105796039298,0.08805117043823434,0.1453806496376775,0.12107571365366436,0.07800495946476935,0.4260449972846081
56,5,0.8867793092157372,0.31592248649622984,0.10147190731623207,0.09295385634626886,0.0789263911613347,0.17590120827126324,0.1768105796039298,,0.24851568019792317,0.1636781217672374,0.22288781672664956,0.23480040082467557,0.43047342512722114
56,6,0.6385287764894737,0.32739925892417227,0.14704989996628923,0.2242383206060595,0.22153949378234544,0.19433767436544466,0.08805117043823434,0.24851568019792317,,0.15179922592381534,0.08087292734860047,0.12057862831799328,0.38585067732331907
56,7,0.7596044559967361,0.4189617229742633,0.10250372404022674,0.20249659144067517,0.09781711010767738,0.23486301245613986,0.1453806496376775,0.1636781217672374,0.15179922592381534,,0.08321879984243155,0.2225705254439317,0.29288834123712915
56,8,0.6792641074188928,0.3972638650706519,0.1314103007594248,0.23071490510115591,0.17302336857064932,0.23147993279073936,0.12107571365366436,0.22288781672664956,0.08087292734860047,0.08321879984243155,,0.18454928279323513,0.31109138070627096
56,9,0.6758626749754634,0.21274593088313112,0.1531149340572945,0.1679956483846846,0.24757439305999532,0.09838318517154328,0.07800495946476935,0.23480040082467557,0.12057862831799328,0.2225705254439317,0.18454928279323513,,0.49534719589965026
57,0,0.7841548011180761,0.33013814357156407,,0.10290810179069028,0.09554547176420079,0.13653851257699626,0.08199810668974364,0.10054519316474354,0.14760015081993022,0.10274893815567802,0.13195292880406523,0.15290785617276234,0.39935891217169656
57,1,0.8414594965494632,0.24466154270513374,0.10290810179069028,,0.15509538179878474,0.08833953841480074,0.13772877591054475,0.09388898864439019,0.22558684417241165,0.20269444780912219,0.2314106115031909,0.1686895435614743,0.496860160298067
57,2,0.8498328529206847,0.3995307273688083,0.09554547176420079,0.15509538179878474,,0.2205043173296445,0.17528142350807463,0.07955526050519952,0.22121681510880295,0.0960231597086901,0.17219155031087788,0.24839069107111564,0.35546724625636444
57,3,0.7687637628059788,0.19446986667377886,0.13653851257699626,0.08833953841480074,0.2205043173296445,,0.11236199717180115,0.1768320497527827,0.19617836609091677,0.23542174213805522,0.23237801406563913,0.09924186735887706,0.530075519563267
57,4,0.7118957774214867,0.29137833197348856,0.08199810668974364,0.13772877591054475,0.17528142350807463,0.11236199717180115,,0.1766226930050213,0.0892391631143252,0.1459903662394911,0.1218042193121094,0.07724177599317178,0.4283084713195113
57,5,0.8846775177444525,0.3280122765510687,0.10054519316474354,0.09388898864439019,0.07955526050519952,0.1768320497527827,0.1766226930050213,,0.2480884946428024,0.1619095844606623,0.2218606984179028,0.23490097651613587,0.4350224215012514
57,6,0.6368639341757196,0.3396882764206495,0.14760015081993022,0.22558684417241165,0.22121681510880295,0.19617836609091677,0.0892391631143252,0.2480884946428024,,0.15143584953539754,0.07995766020901485,0.12146266524790213,0.3840253591607758
57,7,0.758663897661684,0.4296748610837276,0.10274893815567802,0.20269444780912219,0.0960231597086901,0.23542174213805522,0.1459903662394911,0.1619095844606623,0.15143584953539754,,0.08356873040556287,0.2223573252616513,0.2966521271557857
57,8,0.677866404495722,0.4083324666610304,0.13195292880406523,0.2314106115031909,0.17219155031087788,0.23237801406563913,0.1218042193121094,0.2218606984179028,0.07995766020901485,0.08356873040556287,,0.18431966312260603,0.3114603212644827
57,9,0.6740335845831256,0.22405265847481434,0.15290785617276234,0.1686895435614743,0.24839069107111564,0.09924186735887706,0.07724177599317178,0.23490097651613587,0.12146266524790213,0.2223573252616513,0.18431966312260603,,0.4957163853334626
58,0,0.7826346586402257,0.34055705037391354,,0.10301242775642104,0.09663893819711894,0.1367821095092758,0.0822988707129842,0.09963447564192975,0.14818301415059784,0.103093393292981,0.1324585395195941,0.15271410156650667,0.40354638793567765
58,1,0.8401639868110593,0.2551056801538615,0.10301242775642104,,0.15740577691507202,0.08872854721371266,0.1381819869836076,0.09482399224410941,0.22697424230570626,0.20304807898995406,0.23212274005810257,0.16942649564402873,0.5018252120354123
58,2,0.8473269094606097,0.4123483942787263,0.09663893819711894,0.15740577691507202,,0.2226255604322332,0.1762867256158053,0.08028149101573602,0.22085328548413383,0.09426244908512779,0.17125061646707085,0.24917351584678732,0.35930198351450127
58,3,0.7671770147755992,0.20465117585790193,0.1367821095092758,0.08872854721371266,0.2226255604322332,,0.11261075609827359,0.17771898392165444,0.19798669106160172,0.23605904436837796,0.2332487498412625,0.10013107852311727,0.5335456436538802
58,4,0.7100794149247921,0.3017132512545365,0.0822988707129842,0.1381819869836076,0.1762867256158053,0.11261075609827359,,0.17640886753425683,0.09043112452072839,0.1466279964907475,0.12249411080581496,0.07651901423329872,0.4305571532696961
58,5,0.8822679412681249,0.3400694755268806,0.09963447564192975,0.09482399224410941,0.08028149101573602,0.17771898392165444,0.17640886753425683,,0.24766258776134129,0.16027310632394112,0.2208019383953691,0.23497765161401604,0.43955801749589235
58,6,0.6348908263027401,0.35195729988825347,0.14818301415059784,0.22697424230570626,0.22085328548413383,0.19798669106160172,0.09043112452072839,0.24766258776134129,,0.15113465130737244,0.07913071407230832,0.12228060879283843,0.38230975580449705
58,7,0.7573683697435343,0.44050634945124667,0.103093393292981,0.20304807898995406,0.09426244908512779,0.23605904436837796,0.1466279964907475,0.16027310632394112,0.15113465130737244,,0.08383642616122333,0.2221997129083479,0.3004543569702588
58,8,0.6762230077320871,0.4194355977912456,0.1324585395195941,0.23212274005810257,0.17125061646707085,0.2332487498412625,0.12249411080581496,0.2208019383953691,0.07913071407230832,0.08383642616122333,,0.18407923833146536,0.31197156631678546
58,9,0.6718864868115818,0.23540744621926887,0.15271410156650667,0.16942649564402873,0.24917351584678732,0.10013107852311727,0.07651901423329872,0.23497765161401604,0.12228060879283843,0.2221997129083479,0.18407923833146536,,0.49604933043582167
59,0,0.7808229334321334,0.35099772555706943,,0.10316522737858763,0.09774370753182268,0.1370079651639344,0.08257148606220077,0.09874316745102427,0.14879950092973662,0.1035359483086251,0.132933956732146,0.15253103390950343,0.4077432082855148
59,1,0.838600582498049,0.2655295595039033,0.10316522737858763,,0.1597687321241784,0.08910521998782484,0.13867136595224885,0.09575801043689385,0.22840268441427283,0.20355339085261676,0.23285424698494628,0.1702090178444851,0.5067903068366111
59,2,0.8444562430489102,0.42519094808636726,0.09774370753182268,0.1597687321241784,,0.22472261027392168,0.17723690340560674,0.08109687135903211,0.22045109186475054,0.09254408786906833,0.17021006048717272,0.249915245641555,0.3630891722824578
59,3,0.7652957529917995,0.2148724553610651,0.1370079651639344,0.08910521998782484,0.22472261027392168,,0.11286580983149468,0.17856017392484103,0.19975991077977018,0.23676434076542638,0.23408918845745225,0.10104925979208702,0.5369538457402637
59,4,0.707984780623486,0.3121048752379638,0.08257148606220077,0.13867136595224885,0.17723690340560674,0.11286580983149468,,0.1761718937481107,0.09162518850884276,0.1472858016477063,0.12314754452283799,0.07583512511902561,0.4327875755612639
59,5,0.8795601102247078,0.35208540073510697,0.09874316745102427,0.09575801043689385,0.08109687135903211,0.17856017392484103,0.1761718937481107,,0.2472468255716214,0.15877607389041337,0.21972251338750173,0.23503380710227925,0.44408112972405867
59,6,0.6326102355295384,0.36419953063716415,0.14879950092973662,0.22840268441427283,0.22045109186475054,0.19975991077977018,0.09162518850884276,0.2472468255716214,,0.15088353855905767,0.07838984596345916,0.12303166860704176,0.38070102963750957
59,7,0.7557136516098933,0.45144281781417084,0.1035359483086251,0.20355339085261676,0.09254408786906833,0.23676434076542638,0.1472858016477063,0.15877607389041337,0.15088353855905767,,0.08401799829277226,0.2220865945903376,0.3042806024045865
59,8,0.6743310335884537,0.4305647546592532,0.132933956732146,0.23285424698494628,0.17021006048717272,0.23408918845745225,0.12314754452283799,0.21972251338750173,0.07838984596345916,0.08401799829277226,,0.18382530721746826,0.31262332785005725
59,9,0.6694246437999499,0.24680493611112814,0.15253103390950343,0.1702090178444851,0.249915245641555,0.10104925979208702,0.07583512511902561,0.23503380710227925,0.12303166860704176,0.2220865945903376,0.18382530721746826,,0.49633997646183414
